#EMPREENDIMENTO,CODIGO_TIPO_AGROPECUARIA,TIPO_AGROPECUARIA,CODIGO_TIPO_INTEGRACAO_CONSORCIO,TIPO_INTEGRACAO_CONSORCIO,CODIGO_GRAO_SEMENTE,GRAO_SEMENTE,CODIGO_TIPO_IRRIGACAO,TIPO_IRRIGACAO,CODIGO_TIPO_CULTIVO_EXPLORACAO,TIPO_CULTIVO_EXPLORACAO,CODIGO_FASE_CICLO_PRODUCAO,FASE_CICLO_PRODUCAO,CODIGO_ANTIGO
"22260800140002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51793005"
"23270800231002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61793002"
"13120680000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","21033001"
"11180380000042","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","31020705"
"11210640000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32040007"
"11230640000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","34040005"
"11240640000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","36040003"
"11254660149002","*","*","*","*","*","*","*","*","*","*","*","*","39230810"
"23130440088002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62537009"
"13130880110002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22500007"
"23130880110002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62500005"
"12900840000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","15899000"
"22900840000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","54899009"
"21210820000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","72700008"
"23270820015002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61700002"
"13400843000408","*","*","*","*","*","*","*","*","*","*","*","*","15899000"
"22261080000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51705718"
"22261080004002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51705426"
"12407440312002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","91416012"
"13407440312002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","91416043"
"11210320000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32018008"
"11240320000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","36018004"
"12030560000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","13030005"
"13120560049002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","21030145"
"11210540000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32025008"
"11230540000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","34025006"
"11240520000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","36028001"
"11230040000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","34005002"
"11240040000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","36005000"
"13120040000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","21005008"
"11210020000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32001008"
"11230020000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","34001006"
"11240020000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","36001004"
"13120020000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","21001002"
"13161300000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","25690000"
"21211300074002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","72710878"
"21211300190002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","72715866"
"21231300074002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","74710876"
"21231300190002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","74715864"
"21241300000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","76710001"
"21241300142002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","76717114"
"21241300277002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","76717004"
"22031300074002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","52710874"
"22261300000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51712000"
"13120320000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","21018002"
"11180160317042","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","31016049"
"13120160000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","21016004"
"11210080000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32010006"
"11230080000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","34010004"
"11240080000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","36010002"
"21240060205002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","76700004"
"22030060205002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","52700004"
"11200040000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","38005400"
"11210040000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32005004"
"11211240000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32072006"
"13130420007002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22508009"
"23130420011002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62508007"
"11300900303012","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","30045107"
"11210380000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32020003"
"11230380000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","34020001"
"11240380000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","36020009"
"11250380000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","39020707"
"12030380000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","13020008"
"12031000000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","13050009"
"12900980000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","15901008"
"11407440312002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","91416050"
"11250340000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","39095464"
"11250340025002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","39095938"
"23271300077002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61710944"
"23271300078002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61710573"
"23271300080002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61710126"
"23271300081002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61710102"
"23271300082002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61710119"
"23271300084002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61717002"
"23271300191002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61715956"
"23271300192002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61715949"
"23271300194002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","61715750"
"11210900000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","32045600"
"23281300000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","65690008"
"11232710000408","*","*","*","*","*","*","*","*","*","*","*","*","34075001"
"21231280166002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","74305102"
